Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	2.64003486839	8599674	0.152412439737
RANDOM_BY_TYPE	2.64836164001	9835514	0.148627302447
RANDOM_BY_TYPE	2.63335506079	1414132	0.156880477969
RANDOM_BY_TYPE	2.65603339791	3446140	0.136836430002
RANDOM_BY_TYPE	2.63128493219	9099202	0.157644780815
GROUND	2.61995786745	2817442	0.173485337142
