Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	4.00237919734	2267850	0.485348079449
RANDOM_BY_TYPE	4.0558029566	9652451	0.431214006856
RANDOM_BY_TYPE	4.03424776517	8243543	0.454838686838
RANDOM_BY_TYPE	4.08243932479	5462543	0.403228107744
RANDOM_BY_TYPE	4.00102996826	4294866	0.488542290834
GROUND	3.98035685221	6462781	0.499456012192
