Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	2.64629622055	6547332	0.0558088937979
RANDOM_BY_TYPE	2.64210262598	5027804	0.0519765548993
RANDOM_BY_TYPE	2.62707890216	5584352	0.070725954203
RANDOM_BY_TYPE	2.59774010144	9726682	0.0849232087272
RANDOM_BY_TYPE	2.6423828125	1354358	0.0693323882774
GROUND	2.59161792375	8501568	0.106642550948
