Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian REAL_REAL 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300	1.28237084139	0.772942930731	0.687135692016	11
REAL_REAL	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian REAL_REAL 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300	1.30368584728	0.759251728345	0.673308933171	8
REAL_REAL	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian REAL_REAL 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300	1.29232394891	0.76941846279	0.681713433645	9
REAL_REAL	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian REAL_REAL 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300	1.28726507872	0.769147349871	0.681442320727	11
REAL_REAL	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian REAL_REAL 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300	1.30647970626	0.768605124034	0.683882336993	9
REAL_REAL	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian REAL_REAL 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300	1.30920026191	0.76562288193	0.677646739867	8
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 3692089 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_3692089_RANDOM_BY_TYPE.txt	1.59152891152	0.672631150874	0.600921783923	9
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 8603859 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_8603859_RANDOM_BY_TYPE.txt	1.58187932504	0.661651077674	0.599023993493	9
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 7820605 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_7820605_RANDOM_BY_TYPE.txt	1.56189473418	0.694049071438	0.611224074827	11
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 311778012	1.49621074071	0.670462247526	0.61447742985	8
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 6364587 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_6364587_RANDOM_BY_TYPE.txt	1.57896036337	0.667208892504	0.597668428901	8
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 2194953 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_2194953_RANDOM_BY_TYPE.txt	1.4568212807	0.701504676698	0.630879761421	12
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 914249 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_914249_RANDOM_BY_TYPE.txt	1.49263776553	0.696082418327	0.634268672902	11
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 8790799 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_8790799_RANDOM_BY_TYPE.txt	1.47270164772	0.709366951335	0.613257421716	10
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 4823706 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_4823706_RANDOM_BY_TYPE.txt	1.54441323163	0.699742442727	0.623830825539	10
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 3402192 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_3402192_RANDOM_BY_TYPE.txt	1.65389682511	0.677917852786	0.579774976278	6
RANDOM_BY_TYPE	Indonesian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Indonesian RANDOM_BY_TYPE 0.0005 0.9 0.999 0.3 50 15 2 100 3 True 300 0.1 100 300 300 NONE 2087033 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Indonesian_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_2087033_RANDOM_BY_TYPE.txt	1.63837799943	0.656499932222	0.586281686322	9
