Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Vietnamese REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300	1.79734412366	0.579196537265	0.529825510618	7
REAL_REAL	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Vietnamese REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300	1.7810578503	0.582442851346	0.530907615312	7
REAL_REAL	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Vietnamese REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300	1.76322500073	0.585283376167	0.535371297173	9
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 2235807 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_2235807_RANDOM_BY_TYPE.txt	1.72951685171	0.612606519681	0.520762883809	10
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 3740757 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_3740757_RANDOM_BY_TYPE.txt	1.80918064682	0.580684431219	0.490734478561	9
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 2082068 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_2082068_RANDOM_BY_TYPE.txt	1.85681810744	0.529284458271	0.475855539023	10
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 5614065 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_5614065_RANDOM_BY_TYPE.txt	1.74563270877	0.57202759367	0.527931827404	8
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 3013289 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_3013289_RANDOM_BY_TYPE.txt	1.72177885209	0.583660219126	0.542269714595	8
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 1744498 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_1744498_RANDOM_BY_TYPE.txt	1.88106813538	0.566211280941	0.480589747058	10
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 2807957 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_2807957_RANDOM_BY_TYPE.txt	1.63761174519	0.610307047207	0.567158122548	12
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 869134 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_869134_RANDOM_BY_TYPE.txt	1.73509414241	0.556742864872	0.510618152306	11
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 7935444 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_7935444_RANDOM_BY_TYPE.txt	1.74446423186	0.541593399161	0.50182605167	10
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 5698412 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_5698412_RANDOM_BY_TYPE.txt	1.72739929174	0.588259164074	0.531719193832	7
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 9453705 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_9453705_RANDOM_BY_TYPE.txt	1.93096797102	0.521844988503	0.471932909509	8
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 6856598 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_6856598_RANDOM_BY_TYPE.txt	1.66465541943	0.606790206953	0.550926552144	8
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 1054529 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_1054529_RANDOM_BY_TYPE.txt	1.79116314383	0.594210739889	0.495198160422	11
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology_ForModel.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 NONE 729982 /afs/cs.stanford.edu/u/mhahn/scr/deps/memory-need-neural-morph//model-Vietnamese_yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS.py_model_729982_RANDOM_BY_TYPE.txt	1.83762492022	0.539699715948	0.478425537671	11
RANDOM_BY_TYPE	Vietnamese	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Vietnamese RANDOM_BY_TYPE 0.005 0.9 0.999 0.3 500 15 2 100 1 True 500 0.0 200 100 300 873009273	1.52284033708	0.702285946165	0.565129176248	9
