Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.43841123253	6.20090122362	7692721	0.44516074799
REAL_REAL	0.43576964631	6.20230642807	714724	0.44375554354
REAL_REAL	0.43421223585	6.2029330648	2651868	0.44312890681
REAL_REAL	0.43514122531	6.20252604721	9825164	0.4435359244
REAL_REAL	0.43686820224	6.20161167722	1050086	0.44445029439
RANDOM_BY_TYPE	0.36807677005	6.28267067885	292886865	0.36339129276
RANDOM_BY_TYPE	0.4187747542	6.21576795316	5111639	0.43029401845
RANDOM_BY_TYPE	0.33758978178	6.27514413705	4713	0.37091783456
RANDOM_BY_TYPE	0.39328565807	6.24758193896	261204619	0.39848003265
RANDOM_BY_TYPE	0.35193634324	6.26808957642	9879901	0.37797239519
RANDOM_BY_TYPE	0.34235761639	6.29208127878	4599698	0.35398069283
RANDOM_BY_TYPE	0.32808237474	6.31462424237	8828525	0.33143772924
RANDOM_BY_TYPE	0.27759855821	6.34663741341	4711509	0.2994245582
RANDOM_BY_TYPE	0.30523745115	6.32818790963	5590647	0.31787406198
RANDOM_BY_TYPE	0.25109188766	6.36469379754	9345536	0.28136817407
RANDOM_BY_TYPE	0.37221739452	6.26350109704	6727375	0.38256087457
RANDOM_BY_TYPE	0.31824184174	6.3192797492	5974374	0.32678222241
RANDOM_BY_TYPE	0.41973029019	6.24385774517	4137490	0.40220422644
RANDOM_BY_TYPE	0.31706503012	6.31860825139	702760216	0.32745372022
RANDOM_BY_TYPE	0.39207274299	6.24190755278	9101111	0.40415441883
RANDOM_BY_TYPE	0.3542177636	6.28119470581	354617	0.3648672658
RANDOM_BY_TYPE	0.35538347401	6.29889495963	6013171	0.34716701198
RANDOM_BY_TYPE	0.36720564692	6.28584373616	2944553	0.36021823545
RANDOM_BY_TYPE	0.35669346461	6.27994585909	5029195	0.36611611252
RANDOM_BY_TYPE	0.33303052194	6.30445962076	7037993	0.34160235085
RANDOM_BY_TYPE	0.32484404077	6.32246107937	4267691	0.32360089224
RANDOM_BY_TYPE	0.3201297167	6.30191428312	4742267	0.34414768849
RANDOM_BY_TYPE	0.37692532269	6.25076696197	3251764	0.39529500964
