Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23951325507	0.756592292089	0.677484787018	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23267321737	0.765575195595	0.686902347146	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22418012104	0.761808171544	0.680237612286	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.25093639032	0.756592292089	0.677484787018	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24177430927	0.758910460736	0.679802955665	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24137626818	0.758041147493	0.67820921472	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24616554645	0.761663286004	0.680237612286	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24468294543	0.761663286004	0.683135323095	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.2547895771	0.756447406549	0.676905244857	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22581596873	0.759634888438	0.678643871342	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.20662350456	0.768617791944	0.69168356998	12
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.20982326842	0.766879165459	0.691538684439	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.20553277437	0.768907563025	0.69168356998	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.21776919609	0.768472906404	0.689944943495	12
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.2340747498	0.763981454651	0.687047232686	12
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22817139792	0.768617791944	0.689075630252	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.26032948446	0.756447406549	0.676035931614	8
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24689097157	0.752970153579	0.677339901478	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23934291073	0.765720081136	0.684004636337	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.27500687589	0.747899159664	0.670385395538	7
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23307247229	0.766154737757	0.684439292959	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23783803919	0.767603593161	0.691248913358	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23060346171	0.761083743842	0.681831353231	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22741400985	0.76354679803	0.682121124312	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.21392655321	0.762097942625	0.688930744712	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22009118824	0.760938858302	0.685453491742	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.21618452386	0.766154737757	0.684439292959	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22431752874	0.767748478702	0.686757461605	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.25916198056	0.754129237902	0.671689365401	8
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22177112949	0.769631990727	0.686902347146	12
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.22510597251	0.76035931614	0.680092726746	11
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23607452124	0.769776876268	0.68835120255	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24867000873	0.760649087221	0.682121124312	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.21289181889	0.766299623298	0.684729064039	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.29227944251	0.750941756013	0.669516082295	7
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24091579312	0.762677484787	0.683135323095	10
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.23926374888	0.757606490872	0.681106925529	9
REAL_REAL	Latvian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Latvian REAL_REAL 0.001 0.9 0.999 0.2 100 15 2 100 2 True 100 0.2 100 100 300	1.24135456459	0.764705882353	0.685308606201	9
