Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.749451870151	0.846993006993	0.787272727273	9
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.683957962356	0.865174825175	0.81006993007	13
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.744842894761	0.847832167832	0.78993006993	9
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.701227287346	0.854685314685	0.8	12
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.717553111523	0.851188811189	0.79986013986	11
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.684598001333	0.861678321678	0.808671328671	15
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.701804575353	0.861818181818	0.806993006993	11
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.680927298753	0.857482517483	0.805454545455	14
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.678411365322	0.865174825175	0.811328671329	13
REAL_REAL	Slovak	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovak REAL_REAL 0.001 0.9 0.999 0.3 500 15 2 200 1 True 100 0.1 200 100 200	0.693624228097	0.852307692308	0.801818181818	14
