Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.856832581636	0.844908714474	0.751176359872	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.825669600065	0.843967626576	0.751176359872	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.825191284918	0.855448898927	0.75964615095	12
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.82513714788	0.847731978167	0.758705063053	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.869491895937	0.840203274986	0.742330133634	8
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.850998119381	0.841897233202	0.749294184077	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.877700804228	0.844344061735	0.743271221532	8
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.819523107169	0.847543760587	0.752305665349	10
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.875965506124	0.839826839827	0.743271221532	8
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.814360509636	0.844908714474	0.753811405985	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.833662253864	0.851119894598	0.756634669678	11
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.838913873564	0.853566723132	0.765104460757	10
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.883245287923	0.838321099191	0.743271221532	7
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.856489789659	0.840015057406	0.746282702804	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.8626141856	0.843779408997	0.751364577452	10
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.876381335769	0.839073969509	0.742706568794	8
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.870754245174	0.845096932053	0.753058535667	9
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.883470485378	0.837944664032	0.750235271974	8
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.840540798151	0.850178806701	0.758516845473	10
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Polish REAL_REAL 0.005 0.9 0.999 0.3 200 15 2 50 2 True 300 0.2 300 200 100 0.1 100 4	0.856974114408	0.843026538679	0.752493882929	10
