Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.931977385856	0.825415218231	0.772112784859	11
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.947320196978	0.820200849749	0.765353418308	8
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.930220283473	0.821359598301	0.768346852066	11
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.940344003417	0.823194283507	0.769119351101	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.92376027157	0.820587099266	0.768250289687	11
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.948896124447	0.81595210506	0.763132483584	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.972439392417	0.821263035921	0.762842796447	7
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.946518463718	0.819042101197	0.765353418308	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.930716200748	0.82686365392	0.773850907686	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.940874602538	0.822421784473	0.767574353032	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.959205276398	0.819138663577	0.765932792584	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.946828528324	0.822711471611	0.770857473928	9
 	Slovenian	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Slovenian REAL_REAL 0.001 0.9 0.999 0.1 500 15 2 200 2 True 100 0.2 200 100 300	0.929632358175	0.825704905369	0.771436848204	11
