Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.00785572979	0.812493492972	0.711712649662	10
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.09630534278	0.792712129099	0.681936491411	10
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.062700412	0.798802706923	0.688339406559	7
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.03290802272	0.806298802707	0.697605413847	8
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.01141509454	0.810411244144	0.709630400833	10
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.80403555096	0.675169182717	0.510671525247	27
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.02452597909	0.811244143675	0.70942217595	10
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.01553600734	0.810515356585	0.702654867257	9
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.02085295503	0.806923477356	0.703123373243	9
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.01955500955	0.811296199896	0.706454971369	9
REAL_REAL	Finnish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Character.py Finnish REAL_REAL 0.005 0.9 0.999 0.3 500 15 2 50 2 True 100 0.2 300 300 200 0.2 100 5	1.03746618284	0.805517959396	0.698958875586	8
