Model	Language	Command	Loss	Accuracy	AccuracyLabeled	Duration
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.485976479674	0.899680030115	0.842838321099	12
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.477066335762	0.900809335592	0.845096932053	15
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.492217652568	0.899491812535	0.846790890269	13
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.492559706314	0.90156220591	0.846979107849	13
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.487118029357	0.904761904762	0.849614153962	12
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.489548576365	0.902126858649	0.845849802372	12
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.485813052825	0.903444381705	0.847543760587	12
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.486746317021	0.904573687182	0.847543760587	13
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.484660867511	0.903444381705	0.850743459439	13
REAL_REAL	Polish	readDataDistEnglishGPUFreeParsingUnbiasedEntropy_Fixed_REAL_Fast_Broad_Config_Dev_Labeled_MLP_Batch_ContentOnly_Controlled_Morphology.py Polish REAL_REAL 0.001 0.9 0.999 0.2 200 15 2 50 1 True 500 0.1 100 100 200	0.474563287024	0.90156220591	0.84641445511	15
