Model	Language	Code	Type	Distance	ConditionalMI	TotalMI
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	12	0.0329594022894	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	13	0.0253453315424	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	14	0.021346354572	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	15	0.0057821010195	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	16	0.010038546499	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	17	0.00411461945	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	18	0.0044896851187	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	19	0.00309570613238	1.21951868801
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	1	0.738894326471	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	2	0.293558567409	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	3	0.202979125602	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	4	0.1811983432	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	5	0.131858006528	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	6	0.0944155301797	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	7	0.104422768146	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	8	0.0810615870753	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	9	0.0594743798728	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	10	0.0475928535375	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	11	0.0368092296552	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	12	0.02607981695	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	13	0.0128018445133	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	14	0.0169555946635	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	15	0.00511478733199	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	16	0.00807999525064	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	17	0.00203470920811	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	18	0.00599339367015	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	REAL_REAL	19	0.00184057329068	1.08626920974
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	1	0.646863190834	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	2	0.359162024937	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	3	0.253967245731	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	4	0.161360352337	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	5	0.0943584230377	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	6	0.0701506055768	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	7	0.0552233831558	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	8	0.0376627986076	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	9	0.0288557450766	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	10	0.0180064054588	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	11	0.0153371763106	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	12	0.0110744307115	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	13	0.0134707706267	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	14	0.00668468751687	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	15	0.00434974814346	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	16	0.00392802703877	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	17	0.00394695775956	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	18	0	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	19	0.00366769800839	1.00436377792
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	1	0.642627188204	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	2	0.280256799789	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	3	0.238989825733	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	4	0.197289967624	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	5	0.179338511421	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	6	0.131639795249	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	7	0.118954501359	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	8	0.0953849453456	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	9	0.0702866238908	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	10	0.0624644556906	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	11	0.0414630387042	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	12	0.0389463887625	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	13	0.0327282412351	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	14	0.0159928354568	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	15	0.016204871152	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	16	0.013438116107	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	17	0.0128145409716	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	18	0.00798041208655	1.02668333768
yWithMorphologySequentialStreamDropoutDev_BaselineLanguage_Fast_SaveLast_NoFinePOS_OnlyMorph_Adap.py	Afrikaans	Afrikaans	RANDOM_BY_TYPE	19	0.00701981116494	1.02668333768
